size,graph,idx,gw_solution,gw_val,opt_solution,opt_val,optimal,ar,worst_val,num_cuts
16,reg3,15,3929,22.0,3929_61606,22.0,True,1.0,0.0,30
16,reg3,16,22827,22.0,22827_22890_42645_42708,22.0,True,1.0,0.0,30
16,reg3,17,8012,20.0,7964_8012_8084_57451_57523_57571,20.0,True,1.0,0.0,30
16,reg3,18,14681,20.0,7513_14681_50854_58022,20.0,True,1.0,0.0,30
16,reg3,19,19287,21.0,19287_46248,21.0,True,1.0,0.0,30
16,reg3,20,15984,22.0,15984_49551,22.0,True,1.0,0.0,30
16,reg3,21,13026,21.0,13026_52509,21.0,True,1.0,0.0,30
16,reg3,22,18523,21.0,18523_24955_40580_47012,21.0,True,1.0,0.0,30
16,reg3,23,14196,21.0,14196_51339,21.0,True,1.0,0.0,30
16,reg3,24,11862,20.0,3798_11862_11926_20118_20124_20148_45387_45411_45417_53609_53673_61737,20.0,True,1.0,0.0,30
16,reg3,25,31972,21.0,31972_33563,21.0,True,1.0,0.0,30
16,reg3,26,15848,21.0,15848_26092_39443_49687,21.0,True,1.0,0.0,30
16,reg3,27,23372,20.0,19277_20237_23372_23396_24332_29516_29540_29664_35871_35995_36019_41203_42139_42163_45298_46258,20.0,True,1.0,0.0,30
16,reg3,28,6385,21.0,6385_59150,21.0,True,1.0,0.0,30
16,reg3,29,6765,20.0,2301_2685_2909_6381_6393_6765_6777_6989_7001_25830_25842_28899_29922_35613_36636_39693_39705_58534_58546_58758_58770_59142_59154_62626_62850_63234,20.0,True,1.0,0.0,30
16,reg3,30,23819,22.0,23691_23819_41716_41844,22.0,True,1.0,0.0,30
16,reg3,31,25901,22.0,25901_39634,22.0,True,1.0,0.0,30
16,reg3,32,28561,21.0,28561_36974,21.0,True,1.0,0.0,30
16,reg3,33,3945,20.0,3945_3946_4041_4042_7625_12070_12105_12106_12129_12130_21721_25143_29237_36298_40392_43814_53405_53406_53429_53430_53465_57910_61493_61494_61589_61590,20.0,True,1.0,0.0,30
16,reg3,34,29993,20.0,29993_35542,20.0,True,1.0,0.0,30
16,reg3,35,21443,20.0,18371_21443_44092_47164,20.0,True,1.0,0.0,30
16,reg3,36,11744,21.0,11744_53791,21.0,True,1.0,0.0,30
16,reg3,37,28312,22.0,28312_37223,22.0,True,1.0,0.0,30
16,reg3,38,26203,21.0,847_26203_39332_64688,21.0,True,1.0,0.0,30
16,reg3,39,4574,22.0,4574_5022_15557_49978_60513_60961,22.0,True,1.0,0.0,30
16,reg3,40,21321,21.0,21321_44214,21.0,True,1.0,0.0,30
16,reg3,41,7367,22.0,7367_58168,22.0,True,1.0,0.0,30
16,reg3,42,1723,20.0,1723_31060_34475_63812,20.0,True,1.0,0.0,30
16,reg3,43,6947,21.0,3367_6947_17806_47729_58588_62168,21.0,True,1.0,0.0,30
16,reg3,44,31504,21.0,31504_34031,21.0,True,1.0,0.0,30
16,reg3,45,3793,19.0,2963_3285_3793_3985_6430_7260_7380_7452_11153_14620_26893_27401_27521_27757_27877_28385_30988_31852_33683_34547_37150_37658_37778_38014_38134_38642_50915_54382_58083_58155_58275_59105_61550_61742_62250_62572,19.0,True,1.0,0.0,30
16,reg3,46,22709,20.0,2623_2743_3643_3763_19005_19125_20949_22709_22741_29005_29125_36410_36530_42794_42826_44586_46410_46530_61772_61892_62792_62912,20.0,True,1.0,0.0,30
16,reg3,47,19629,22.0,19629_45906,22.0,True,1.0,0.0,30
18,reg3,0,54954,23.0,54954_207189,23.0,True,1.0,0.0,30
18,reg3,1,55220,24.0,55220_206923,24.0,True,1.0,0.0,30
18,reg3,2,65188,24.0,65188_196955,24.0,True,1.0,0.0,30
18,reg3,3,29509,24.0,29509_232634,24.0,True,1.0,0.0,30
18,reg3,4,116642,23.0,68445_115682_116642_117698_144445_145501_146461_193698,23.0,True,1.0,0.0,30
18,reg3,5,119909,23.0,119397_119909_120357_141786_142234_142746,23.0,True,1.0,0.0,30
18,reg3,6,25933,22.0,15197_15221_25933_58445_58637_115727_115851_123917_138226_146292_146416_203506_203698_236210_246922_246946,22.0,True,1.0,0.0,30
18,reg3,7,76551,24.0,76551_185592,24.0,True,1.0,0.0,30
18,reg3,8,31953,23.0,31953_91431_91493_170650_170712_230190,23.0,True,1.0,0.0,30
18,reg3,9,10164,24.0,10164_127331_134812_251979,24.0,True,1.0,0.0,30
18,reg3,10,116891,23.0,14196_51419_116891_145252_210724_247947,23.0,True,1.0,0.0,30
18,reg3,11,90780,24.0,51032_90780_171363_211111,24.0,True,1.0,0.0,30
18,reg3,12,53483,25.0,53483_208660,25.0,True,1.0,0.0,30
18,reg3,13,27838,24.0,27838_234305,24.0,True,1.0,0.0,30
18,reg3,14,30483,23.0,22295_24341_30483_44266_62275_62787_63235_87829_107754_109800_152343_154389_174314_198908_199356_199868_217877_231660_237802_239848,23.0,True,1.0,0.0,30
18,reg3,15,47261,23.0,47183_47197_47261_47309_214834_214882_214946_214960,23.0,True,1.0,0.0,30
18,reg3,16,111225,24.0,111225_150918,24.0,True,1.0,0.0,30
18,reg3,17,81282,24.0,81282_180861,24.0,True,1.0,0.0,30
18,reg3,18,128385,23.0,72045_88421_89413_128385_133758_172730_173722_190098,23.0,True,1.0,0.0,30
18,reg3,19,79431,23.0,4959_53690_54074_70239_76999_77029_77383_77413_78423_79431_93412_126116_136027_168731_182712_183720_184730_184760_185114_185144_191904_208069_208453_257184,23.0,True,1.0,0.0,30
18,reg3,20,123933,23.0,13286_29293_52765_58909_78183_78310_94311_94325_94821_117789_123933_138210_144354_167322_167818_167832_183833_183960_203234_209378_232850_248857,23.0,True,1.0,0.0,30
18,reg3,21,8543,24.0,8543_253600,24.0,True,1.0,0.0,30
18,reg3,22,33529,24.0,33529_228614,24.0,True,1.0,0.0,30
18,reg3,23,19953,23.0,19953_39821_47758_48012_50673_52657_83441_178702_209486_211470_214131_214385_222322_242190,23.0,True,1.0,0.0,30
18,reg3,24,90923,23.0,25403_40660_90923_106180_113348_148795_155963_171220_221483_236740,23.0,True,1.0,0.0,30
18,reg3,25,64842,24.0,64842_81192_180951_197301,24.0,True,1.0,0.0,30
18,reg3,26,22745,24.0,22745_239398,24.0,True,1.0,0.0,30
18,reg3,27,63176,25.0,63144_63176_198967_198999,25.0,True,1.0,0.0,30
18,reg3,28,55514,25.0,55514_206629,25.0,True,1.0,0.0,30
18,reg3,29,30469,24.0,30469_231674,24.0,True,1.0,0.0,30
18,reg3,30,53990,23.0,45302_45798_53990_54478_54982_207161_207665_208153_216345_216841,23.0,True,1.0,0.0,30
18,reg3,31,52050,24.0,52050_210093,24.0,True,1.0,0.0,30
18,reg3,32,110962,23.0,16767_110962_113858_114368_147775_148285_151181_245376,23.0,True,1.0,0.0,30
18,reg3,33,123674,25.0,23781_123674_138469_238362,25.0,True,1.0,0.0,30
18,reg3,34,117163,24.0,117163_144980,24.0,True,1.0,0.0,30
18,reg3,35,61249,23.0,16074_53089_60997_61249_65089_115061_115557_116081_116577_145566_146062_146586_147082_197054_200894_201146_209054_246069,23.0,True,1.0,0.0,30
18,reg3,36,67545,25.0,48962_67545_194598_213181,25.0,True,1.0,0.0,30
18,reg3,37,56994,23.0,24290_55202_56994_205149_206941_237853,23.0,True,1.0,0.0,30
18,reg3,38,72150,25.0,58985_72150_189993_203158,25.0,True,1.0,0.0,30
18,reg3,39,34654,23.0,34173_34654_34684_37245_39229_42838_99453_99964_101437_104509_157634_160706_162179_162690_219305_222914_224898_227459_227489_227970,23.0,True,1.0,0.0,30
18,reg3,40,60742,23.0,60694_60742_62790_102085_102086_104133_104134_110276_110404_112324_126276_128324_133819_135867_149819_151739_151867_158009_158010_160057_160058_199353_201401_201449,23.0,True,1.0,0.0,30
18,reg3,41,23431,23.0,5071_5079_7111_23431_55943_55957_59559_59573_63623_63637_70613_103125_105109_125108_137035_157034_159018_191530_198506_198520_202570_202584_206186_206200_238712_255032_257064_257072,23.0,True,1.0,0.0,30
18,reg3,42,100323,24.0,100323_161820,24.0,True,1.0,0.0,30
18,reg3,43,51639,24.0,51639_210504,24.0,True,1.0,0.0,30
18,reg3,44,18106,24.0,18106_244037,24.0,True,1.0,0.0,30
18,reg3,45,99697,24.0,99697_162446,24.0,True,1.0,0.0,30
18,reg3,46,74875,23.0,74875_187268,23.0,True,1.0,0.0,30
18,reg3,47,110996,24.0,110996_151147,24.0,True,1.0,0.0,30
20,reg3,0,19679,26.0,19679_26847_59611_202612_321691_726884_845963_988964_1021728_1028896,26.0,True,1.0,0.0,30
20,reg3,1,119388,27.0,119388_929187,27.0,True,1.0,0.0,30
20,reg3,2,377743,27.0,377743_670832,27.0,True,1.0,0.0,30
20,reg3,3,487721,26.0,471354_487721_487722_560853_560854_577221,26.0,True,1.0,0.0,30
20,reg3,4,337653,27.0,337653_710922,27.0,True,1.0,0.0,30
20,reg3,5,319049,26.0,165439_167455_169519_317033_317153_319049_319169_729406_729526_731422_731542_879056_881120_883136,26.0,True,1.0,0.0,30
20,reg3,6,259396,26.0,259396_390436_513316_521476_527099_535259_658139_789179,26.0,True,1.0,0.0,30
20,reg3,7,108663,28.0,108663_939912,28.0,True,1.0,0.0,30
20,reg3,8,314947,27.0,314947_733628,27.0,True,1.0,0.0,30
20,reg3,9,48663,26.0,48663_475612_475628_572947_572963_999912,26.0,True,1.0,0.0,30
20,reg3,10,429899,27.0,429899_618676,27.0,True,1.0,0.0,30
20,reg3,11,462180,27.0,462180_586395,27.0,True,1.0,0.0,30
20,reg3,12,412423,27.0,412423_636152,27.0,True,1.0,0.0,30
20,reg3,13,108532,27.0,108532_340950_707625_940043,27.0,True,1.0,0.0,30
20,reg3,14,367561,27.0,236457_367561_681014_812118,27.0,True,1.0,0.0,30
20,reg3,15,62356,27.0,62356_986219,27.0,True,1.0,0.0,30
20,reg3,16,202878,26.0,145534_202878_219258_220280_482360_566215_828295_829317_845697_903041,26.0,True,1.0,0.0,30
20,reg3,17,259598,27.0,259598_788977,27.0,True,1.0,0.0,30
20,reg3,18,269813,27.0,269813_415700_632875_778762,27.0,True,1.0,0.0,30
20,reg3,19,125701,27.0,125701_922874,27.0,True,1.0,0.0,30
20,reg3,20,241538,26.0,241538_474245_479413_569162_574330_807037,26.0,True,1.0,0.0,30
20,reg3,21,447539,26.0,316523_324707_324713_447539_447587_600988_601036_723862_723868_732052,26.0,True,1.0,0.0,30
20,reg3,22,83191,28.0,83191_965384,28.0,True,1.0,0.0,30
20,reg3,23,426950,25.0,303822_304842_320202_322122_369350_426950_426980_434886_613689_621595_621625_679225_726453_728373_743733_744753,25.0,True,1.0,0.0,30
20,reg3,24,16291,26.0,15787_16291_32674_1015901_1032284_1032788,26.0,True,1.0,0.0,30
20,reg3,25,234740,28.0,234740_813835,28.0,True,1.0,0.0,30
20,reg3,26,173925,26.0,173925_190245_366810_681765_858330_874650,26.0,True,1.0,0.0,30
20,reg3,27,50937,26.0,50937_108793_313073_411377_444113_604462_637198_735502_939782_997638,26.0,True,1.0,0.0,30
20,reg3,28,485860,27.0,485860_562715,27.0,True,1.0,0.0,30
20,reg3,29,211299,28.0,211299_837276,28.0,True,1.0,0.0,30
20,reg3,30,429163,26.0,11643_167275_429163_494635_553940_619412_881300_1036932,26.0,True,1.0,0.0,30
20,reg3,31,108209,27.0,108209_940366,27.0,True,1.0,0.0,30
20,reg3,32,321817,25.0,220828_303475_305497_305521_313147_320827_321817_342489_342745_342748_351900_359068_443707_604868_689507_696675_705827_705830_706086_726758_727748_735428_743054_743078_745100_827747,25.0,True,1.0,0.0,30
20,reg3,33,471920,26.0,217972_222003_226098_226160_273819_301532_302540_306571_463708_463732_467739_467763_468251_471834_471858_471896_471920_576655_576679_576717_576741_580324_580812_580836_584843_584867_742004_746035_747043_774756_822415_822477_826572_830603,26.0,True,1.0,0.0,30
20,reg3,34,335045,25.0,285643_286659_286661_293323_335043_335045_342475_706100_713530_713532_755252_761914_761916_762932,25.0,True,1.0,0.0,30
20,reg3,35,124618,26.0,59083_123626_124618_254186_794389_923957_924949_989492,26.0,True,1.0,0.0,30
20,reg3,36,289562,27.0,289562_759013,27.0,True,1.0,0.0,30
20,reg3,37,107830,27.0,107830_940745,27.0,True,1.0,0.0,30
20,reg3,38,399051,28.0,399051_649524,28.0,True,1.0,0.0,30
20,reg3,39,405981,27.0,405981_642594,27.0,True,1.0,0.0,30
20,reg3,40,499028,27.0,374040_499028_549547_674535,27.0,True,1.0,0.0,30
20,reg3,41,95117,26.0,79757_95117_312246_736329_953458_968818,26.0,True,1.0,0.0,30
20,reg3,42,349146,25.0,285816_349146_699429_762759,25.0,True,1.0,0.0,30
20,reg3,43,232046,26.0,166607_232046_232142_246382_248428_250476_798099_800147_802193_816433_816529_881968,26.0,True,1.0,0.0,30
20,reg3,44,80834,27.0,80834_967741,27.0,True,1.0,0.0,30
20,reg3,45,314459,26.0,58031_314459_319663_499024_549551_728912_734116_990544,26.0,True,1.0,0.0,30
20,reg3,46,288879,26.0,280830_288879_321643_726932_759696_767745,26.0,True,1.0,0.0,30
20,reg3,47,236956,27.0,236956_811619,27.0,True,1.0,0.0,30
22,reg3,0,1558641,29.0,1558641_2635662,29.0,True,1.0,0.0,30
22,reg3,1,1967917,29.0,862588_1218215_1234567_1476269_1476397_1480357_1492621_1496709_1558153_1967917_1968941_2225362_2226386_2636150_2697594_2701682_2713946_2717906_2718034_2959736_2976088_3331715,29.0,True,1.0,0.0,30
22,reg3,2,463423,29.0,463423_3730880,29.0,True,1.0,0.0,30
22,reg3,3,447428,30.0,447428_3746875,30.0,True,1.0,0.0,30
22,reg3,4,1673925,30.0,1673925_2520378,30.0,True,1.0,0.0,30
22,reg3,5,1907552,28.0,858936_1907424_1907504_1907552_1947873_2246430_2286751_2286799_2286879_3335367,28.0,True,1.0,0.0,30
22,reg3,6,693197,29.0,693197_3501106,29.0,True,1.0,0.0,30
22,reg3,7,1348925,29.0,1276547_1348925_1348988_1796739_1869180_2325123_2397564_2845315_2845378_2917756,29.0,True,1.0,0.0,30
22,reg3,8,1387852,30.0,1387852_2806451,30.0,True,1.0,0.0,30
22,reg3,9,1263501,29.0,1262509_1263501_2930802_2931794,29.0,True,1.0,0.0,30
22,reg3,10,2032075,29.0,1508811_2032075_2162228_2685492,29.0,True,1.0,0.0,30
22,reg3,11,863315,28.0,556326_556338_556834_556836_863315_3330988_3637467_3637469_3637965_3637977,28.0,True,1.0,0.0,30
22,reg3,12,1803566,29.0,1803566_1804076_2390227_2390737,29.0,True,1.0,0.0,30
22,reg3,13,389898,30.0,389898_3804405,30.0,True,1.0,0.0,30
22,reg3,14,841957,29.0,809445_841957_891121_907489_1615515_1677971_1677978_1678033_1681050_1746459_1811994_2382309_2447844_2513253_2516270_2516325_2516332_2578788_3286814_3303182_3352346_3384858,29.0,True,1.0,0.0,30
22,reg3,15,877453,29.0,582943_647455_647515_714007_778586_877453_878469_1009029_3185274_3315834_3316850_3415717_3480296_3546788_3546848_3611360,29.0,True,1.0,0.0,30
22,reg3,16,1205625,29.0,1205625_1729905_1730401_2463902_2464398_2988678,29.0,True,1.0,0.0,30
22,reg3,17,1645308,30.0,1645308_2548995,30.0,True,1.0,0.0,30
22,reg3,18,806106,30.0,806106_3388197,30.0,True,1.0,0.0,30
22,reg3,19,910584,28.0,388344_910584_1582263_2612040_3283719_3805959,28.0,True,1.0,0.0,30
22,reg3,20,1328605,29.0,1328605_1848726_1975702_2218601_2345577_2865698,29.0,True,1.0,0.0,30
22,reg3,21,1504944,30.0,1230489_1504944_2689359_2963814,30.0,True,1.0,0.0,30
22,reg3,22,1002666,29.0,872106_1002666_3191637_3322197,29.0,True,1.0,0.0,30
22,reg3,23,1723364,31.0,1723364_2470939,31.0,True,1.0,0.0,30
22,reg3,24,124027,29.0,124027_647291_3547012_4070276,29.0,True,1.0,0.0,30
22,reg3,25,610219,28.0,610203_610219_642955_3551348_3584084_3584100,28.0,True,1.0,0.0,30
22,reg3,26,918517,29.0,787453_918517_1178650_1309714_2884589_3015653_3275786_3406850,29.0,True,1.0,0.0,30
22,reg3,27,900452,30.0,900452_3293851,30.0,True,1.0,0.0,30
22,reg3,28,496566,30.0,496566_3697737,30.0,True,1.0,0.0,30
22,reg3,29,593655,28.0,593655_728886_1369289_1642215_2552088_2825014_3465417_3600648,28.0,True,1.0,0.0,30
22,reg3,30,1210726,29.0,1210726_2983577,29.0,True,1.0,0.0,30
22,reg3,31,1948808,31.0,1895945_1916552_1948808_2245495_2277751_2298358,31.0,True,1.0,0.0,30
22,reg3,32,180040,28.0,180040_196360_241480_754294_764492_764744_3429559_3429811_3440009_3952823_3997943_4014263,28.0,True,1.0,0.0,30
22,reg3,33,1209692,29.0,1019430_1208669_1209692_2984611_2985634_3174873,29.0,True,1.0,0.0,30
22,reg3,34,1492440,29.0,1480152_1492440_1556952_2637351_2701863_2714151,29.0,True,1.0,0.0,30
22,reg3,35,765512,30.0,765512_3428791,30.0,True,1.0,0.0,30
22,reg3,36,1487770,30.0,1487770_2706533,30.0,True,1.0,0.0,30
22,reg3,37,1587421,29.0,1064391_1064419_1587421_1587661_2606642_2606882_3129884_3129912,29.0,True,1.0,0.0,30
22,reg3,38,877071,30.0,877071_3317232,30.0,True,1.0,0.0,30
22,reg3,39,415255,30.0,415255_3779048,30.0,True,1.0,0.0,30
22,reg3,40,77562,29.0,77562_601848_1584888_2609415_3592455_4116741,29.0,True,1.0,0.0,30
22,reg3,41,1092794,28.0,358937_1092794_3101509_3835366,28.0,True,1.0,0.0,30
22,reg3,42,1185242,30.0,1185242_3009061,30.0,True,1.0,0.0,30
22,reg3,43,193711,30.0,193711_1318183_2876120_4000592,30.0,True,1.0,0.0,30
22,reg3,44,1402935,29.0,1337407_1402935_2791368_2856896,29.0,True,1.0,0.0,30
22,reg3,45,1860414,30.0,1860414_2333889,30.0,True,1.0,0.0,30
22,reg3,46,370620,30.0,370620_3823683,30.0,True,1.0,0.0,30
22,reg3,47,1223835,29.0,1125079_1125110_1153905_1157843_1223835_2970468_3036460_3040398_3069193_3069224,29.0,True,1.0,0.0,30
24,reg3,0,4659450,32.0,4659450_4659960_4675826_4676336_4688122_5053176_5069552_11707663_11724039_12089093_12100879_12101389_12117255_12117765,32.0,True,1.0,0.0,30
24,reg3,1,2956615,32.0,2465095_2956615_5694136_11083079_13820600_14312120,32.0,True,1.0,0.0,30
24,reg3,2,5821388,30.0,510396_1883715_2574780_3948099_5815875_5820892_5821386_5821388_5830211_5947868_5948364_7880259_7894595_8012252_8764963_8882620_8896956_10828851_10829347_10947004_10955827_10955829_10956323_10961340_12829116_14202435_14893500_16266819,30.0,True,1.0,0.0,30
24,reg3,3,1823114,33.0,1823114_14954101,33.0,True,1.0,0.0,30
24,reg3,4,7556685,31.0,6311517_7556685_9220530_10465698,31.0,True,1.0,0.0,30
24,reg3,5,7393734,31.0,1236190_1760474_1793242_6595493_7373735_7377351_7377799_7393734_7508359_7509127_7635877_9141338_9268088_9268856_9383481_9399416_9399864_9403480_10181722_14983973_15016741_15541025,31.0,True,1.0,0.0,30
24,reg3,6,226959,32.0,226959_228495_751239_783879_992935_996999_1029639_2918119_2922087_4423064_5470616_11306599_12354151_13855128_13859096_15747576_15780216_15784280_15993336_16025976_16548720_16550256,32.0,True,1.0,0.0,30
24,reg3,7,2849868,32.0,2849868_13927347,32.0,True,1.0,0.0,30
24,reg3,8,255465,32.0,255465_1172969_2344425_2352361_3261929_3269865_3769833_13007382_13507350_13515286_14424854_14432790_15604246_16521750,32.0,True,1.0,0.0,30
24,reg3,9,7072834,32.0,6941770_7072834_9704381_9835445,32.0,True,1.0,0.0,30
24,reg3,10,7923956,31.0,3205877_3206117_3206132_3729653_7399924_7923956_8853259_9377291_13047562_13571083_13571098_13571338,31.0,True,1.0,0.0,30
24,reg3,11,6153304,32.0,2121639_6137432_6153304_6267992_10509223_10623911_10639783_14655576,32.0,True,1.0,0.0,30
24,reg3,12,1959704,32.0,1701656_1701704_1951516_1959704_14817511_14825699_15075511_15075559,32.0,True,1.0,0.0,30
24,reg3,13,2608292,33.0,2608292_14168923,33.0,True,1.0,0.0,30
24,reg3,14,5787624,32.0,423143_1471718_5787620_5787624_10989591_10989595_15305497_16354072,32.0,True,1.0,0.0,30
24,reg3,15,7883570,31.0,2787550_2794719_5593904_7621426_7625520_7883542_7883570_8893645_8893673_9151695_9155789_11183311_13982496_13989665,31.0,True,1.0,0.0,30
24,reg3,16,6708584,32.0,6708584_7753064_9024151_10068631,32.0,True,1.0,0.0,30
24,reg3,17,3480426,32.0,2440523_3480426_3488106_3489098_3611242_7805544_8260156_8264248_8329768_8447447_8512967_8517059_8971671_13165973_13288117_13289109_13296789_14336692,32.0,True,1.0,0.0,30
24,reg3,18,3263898,32.0,3263898_13513317,32.0,True,1.0,0.0,30
24,reg3,19,6600250,32.0,6600250_10176965,32.0,True,1.0,0.0,30
24,reg3,20,8044742,31.0,335730_7782598_8044679_8044742_8732473_8732536_8994617_16441485,31.0,True,1.0,0.0,30
24,reg3,21,4433694,32.0,3826581_4433694_12343521_12950634,32.0,True,1.0,0.0,30
24,reg3,22,2976357,32.0,2451301_2974565_2975333_2976357_13800858_13801882_13802650_14325914,32.0,True,1.0,0.0,30
24,reg3,23,5271002,32.0,5271002_5320184_5336536_11440679_11457031_11506213,32.0,True,1.0,0.0,30
24,reg3,24,7002162,31.0,6880050_7002162_7065650_9711565_9775053_9897165,31.0,True,1.0,0.0,30
24,reg3,25,5444271,32.0,5444271_11332944,32.0,True,1.0,0.0,30
24,reg3,26,6014058,32.0,6014058_10763157,32.0,True,1.0,0.0,30
24,reg3,27,6932588,33.0,6932588_7071845_9705370_9844627,33.0,True,1.0,0.0,30
24,reg3,28,2004929,32.0,2002881_2004929_2068353_14708862_14772286_14774334,32.0,True,1.0,0.0,30
24,reg3,29,4515558,32.0,4482791_4515558_5531239_5645927_11131288_11245976_12261657_12294424,32.0,True,1.0,0.0,30
24,reg3,30,5486789,32.0,1628986_5486789_11290426_15148229,32.0,True,1.0,0.0,30
24,reg3,31,4568035,33.0,4568035_12209180,33.0,True,1.0,0.0,30
24,reg3,32,3111240,32.0,3111240_13665975,32.0,True,1.0,0.0,30
24,reg3,33,5154412,32.0,2562963_2579346_3480467_4908652_5154412_11622803_11868563_13296748_14197869_14214252,32.0,True,1.0,0.0,30
24,reg3,34,2839461,30.0,774567_774571_775077_775081_2113493_2113497_2838951_2838955_2839461_2839465_5549150_5549660_5553242_5553752_6275118_6279210_7613534_7614044_7617626_7618136_9159079_9159589_9163171_9163681_10498005_10502097_11223463_11223973_11227555_11228065_13937750_13937754_13938260_13938264_14663718_14663722_16002134_16002138_16002644_16002648,30.0,True,1.0,0.0,30
24,reg3,35,1582844,33.0,1582844_15194371,33.0,True,1.0,0.0,30
24,reg3,36,4280126,30.0,1749961_1751881_2011849_4280126_4540094_4542014_4733721_4741944_4803390_4895689_4897609_4993689_5001912_5063358_5065278_5157577_6311742_6315834_6376766_6571710_6573630_6575802_6636734_6638654_10138561_10140481_10201413_10203585_10205505_10400449_10461381_10465473_11619638_11711937_11713857_11775303_11783526_11879606_11881526_11973825_12035271_12043494_12235201_12237121_12497089_14765366_15025334_15027254,30.0,True,1.0,0.0,30
24,reg3,37,616126,32.0,616126_619198_648890_2746026_4777658_6874794_9902421_11999557_14031189_16128325_16158017_16161089,32.0,True,1.0,0.0,30
24,reg3,38,1275943,31.0,1275943_1796135_1798183_3829287_3829319_3862023_12915192_12947896_12947928_14979032_14981080_15501272,31.0,True,1.0,0.0,30
24,reg3,39,4504940,34.0,4504940_12272275,34.0,True,1.0,0.0,30
24,reg3,40,7665808,31.0,7665808_9111407,31.0,True,1.0,0.0,30
24,reg3,41,5130481,33.0,5130481_11646734,33.0,True,1.0,0.0,30
24,reg3,42,4308555,32.0,3557820_3558716_3623228_3624220_4308555_4830795_11946420_12468660_13152995_13153987_13218499_13219395,32.0,True,1.0,0.0,30
24,reg3,43,4259143,32.0,4259143_4259171_4521285_12255930_12518044_12518072,32.0,True,1.0,0.0,30
24,reg3,44,7921899,31.0,2665711_3625746_3657874_3658002_4762863_6860011_6874347_7921899_8855316_9902868_9917204_12014352_13119213_13119341_13151469_14111504,31.0,True,1.0,0.0,30
24,reg3,45,5401306,32.0,5401306_11375909,32.0,True,1.0,0.0,30
24,reg3,46,7386229,32.0,4895868_4895980_5157996_6337661_6861948_7386229_9390986_9915267_10439554_11619219_11881235_11881347,32.0,True,1.0,0.0,30
24,reg3,47,4560601,32.0,4560601_4560849_4691609_4693145_6723225_6724761_6739467_6739481_10037734_10037748_10052454_10053990_12084070_12085606_12216366_12216614,32.0,True,1.0,0.0,30
16,reg4,0,15258,26.0,2715_2970_2971_7066_10907_11162_11163_14746_15258_50277_50789_54372_54373_54628_58469_62564_62565_62820,26.0,True,1.0,0.0,30
16,reg4,1,5827,26.0,5707_5771_5779_5787_5827_5835_5843_7747_7755_7875_13899_15939_15947_49588_49596_51636_57660_57780_57788_59692_59700_59708_59748_59756_59764_59828,26.0,True,1.0,0.0,30
16,reg4,2,11495,26.0,9415_9445_9447_9453_9671_11463_11492_11493_11494_11495_11719_25871_39664_53816_54040_54041_54042_54043_54072_55864_56082_56088_56090_56120,26.0,True,1.0,0.0,30
16,reg4,3,5577,26.0,5577_7625_13769_14793_15817_17974_18998_20006_20022_20262_27190_38345_45273_45513_45529_46537_47561_49718_50742_51766_57910_59958,26.0,True,1.0,0.0,30
16,reg4,4,10483,26.0,10483_11507_54028_55052,26.0,True,1.0,0.0,30
16,reg4,5,21671,28.0,21671_29863_35672_43864,28.0,True,1.0,0.0,30
16,reg4,6,18916,26.0,18790_18791_18916_18918_19302_23012_42523_46233_46617_46619_46744_46745,26.0,True,1.0,0.0,30
16,reg4,7,16176,26.0,16176_32544_32560_32975_32991_49359,26.0,True,1.0,0.0,30
16,reg4,8,16479,26.0,16264_16479_16503_16507_16511_16763_17503_48032_48772_49024_49028_49032_49056_49271,26.0,True,1.0,0.0,30
16,reg4,9,13756,26.0,5529_5533_5560_5561_5564_5565_9660_13752_13756_27238_38297_51779_51783_55875_59970_59971_59974_59975_60002_60006,26.0,True,1.0,0.0,30
16,reg4,10,4821,26.0,4821_6869_12501_12757_13013_52522_52778_53034_58666_60714,26.0,True,1.0,0.0,30
16,reg4,11,21940,28.0,21940_43595,28.0,True,1.0,0.0,30
16,reg4,12,26509,26.0,6541_7053_18317_25747_25779_26253_26259_26509_27795_27827_37708_37740_39026_39276_39282_39756_39788_47218_58482_58994,26.0,True,1.0,0.0,30
16,reg4,13,26236,26.0,9852_25702_25706_25708_25710_25724_25830_25834_25836_25838_26214_26218_26220_26222_26236_39299_39313_39315_39317_39321_39697_39699_39701_39705_39811_39825_39827_39829_39833_55683,26.0,True,1.0,0.0,30
16,reg4,14,22949,24.0,2415_3375_3435_3439_8574_12598_12606_12662_12670_19621_19629_19725_19727_19740_19741_19757_19759_19772_19773_19845_19853_19877_19885_22693_22812_22844_22917_22949_23717_23836_23868_23941_23973_28852_28948_28950_28956_28958_28980_28982_28988_28990_29076_29108_29332_29364_29460_29462_29468_29470_29588_30884_30885_30900_30996_31004_31028_31036_31108_31109_31124_31140_31141_31156_34379_34394_34395_34411_34426_34427_34499_34507_34531_34539_34635_34650_34651_35947_36065_36067_36073_36075_36171_36203_36427_36459_36545_36547_36553_36555_36577_36579_36585_36587_36683_41562_41594_41667_41699_41818_42586_42618_42691_42723_42842_45650_45658_45682_45690_45762_45763_45776_45778_45794_45795_45808_45810_45906_45914_52865_52873_52929_52937_56961_62096_62100_62160_63120,24.0,True,1.0,0.0,30
